Timestamp,Gender,Degree,BusinessMarket,Title,ProgrammingLanguages,BusinessSize,Yoe,YoeBuckets,BusinessFocus,TotalCompensationEgp,BusinessLine,TotalCompensationEgpBuckets,Industries,WorkSetting,Level,IsEgp,CompanyLocation
4/2/2024 12:40:09,Male,No,,Frontend Engineer,JavaScript,A Start-up,3.0,3-5,Product-based company,68740.0,B2B & B2C lines,60-70K,"Fintech, Insurance, Telecommunications, Technology",Hybrid,Senior,Yes,Cairo
4/2/2024 12:41:09,Male,Yes,,Full-stack Engineer,"JavaScript, Python, TypeScript",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,64981.14,B2B,60-70K,Risk management and GRC,Remote/Egypt,Mid-level,No,Cairo
4/2/2024 12:41:13,Male,Yes,Regional,Frontend Engineer,"JavaScript, HTML/CSS",A Large Enterprise/Multinational Company,0.0,0-1,Software House,8000.0,B2B & B2C lines,6-9K,Fintech,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 12:42:02,Male,Yes,Local,Mobile Development Engineer,Kotlin,A Start-up,6.0,5-8,Product-based company,75000.0,B2B,70-80K,"Fintech, Supply Chain, Technology",Remote/Egypt,Senior,Yes,Cairo
4/2/2024 12:42:59,Male,No,,Data Scientist,Python,A Small and Medium Enterprise,0.0,0-1,Product-based company,30000.0,B2B,30-35K,,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 12:46:01,Male,Yes,,Product Owner,,A Small and Medium Enterprise,3.0,3-5,Product-based company,25000.0,B2B & B2C lines,25-30K,"Healthcare, Delivery, Manufacturing",Office,Mid-level,Yes,Cairo
4/2/2024 12:48:57,Male,Yes,Regional,Systems Architect,Python,A Large Enterprise/Multinational Company,9.0,8-10,Software House,123000.0,B2B,120-140K,"Fintech, Healthcare, Transportation, Telecommunications, Energy, Manufacturing, Technology, Education, Agriculture, Production",Hybrid,Team Lead,Yes,Cairo
4/2/2024 12:49:15,Male,Yes,,Backend Engineer,JavaScript,A Small and Medium Enterprise,3.0,3-5,Product-based company,20000.0,B2B,18-21K,Education,Remote/Egypt,Mid-level,Yes,Cairo
4/2/2024 12:49:23,Male,Yes,Global,QA / SDET Engineer,JPava,A Large Enterprise/Multinational Company,2.0,1-3,Software House,37000.0,B2B & B2C lines,35-40K,"Fintech, Insurance, Telecommunications",Hybrid,Junior,Yes,Cairo
4/2/2024 12:49:35,Female,Yes,Global,Backend Engineer,"PHP, HTML/CSS",A Small and Medium Enterprise,1.0,1-3,Product-based company,14670.0,B2B,12-15K,Technology,Hybrid,Junior,Yes,Alexandria
4/2/2024 12:51:20,Male,Yes,,Backend Engineer,JPava,A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,42000.0,B2B,40-50K,Technology,Hybrid,Mid-level,Yes,Cairo
4/2/2024 12:52:23,Male,Yes,,Mobile Development Engineer,"C#, JPava, Python, C/C++, Kotlin",A Small and Medium Enterprise,4.0,3-5,Software House,21000.0,B2B,21-25K,"Fintech, Healthcare, Delivery, Transportation, Technology, Education",Hybrid,Mid-level,Yes,Cairo
4/2/2024 12:52:35,Male,Yes,Global,Embedded Systems Engineer,C/C++,A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,55000.0,B2B,50-60K,Automotive,Hybrid,Mid-level,Yes,Cairo
4/2/2024 12:54:24,Female,Yes,Global,Full-stack Engineer,"JPava, PHP, JavaScript, TypeScript, HTML/CSS",A Start-up,2.0,1-3,Software House,30000.0,B2B,30-35K,"Technology, Government services",Remote/Egypt,Mid-level,Yes,Alexandria
4/2/2024 12:54:45,Male,Yes,,Full-stack Engineer,"C#, JavaScript, HTML/CSS",A Small and Medium Enterprise,1.0,0-1,Software House,25000.0,B2B,25-30K,"Fintech, Energy, Education, Law",Hybrid,Junior,Yes,Cairo
4/2/2024 12:56:13,Male,Yes,Global,Data Engineer,Python,A Large Enterprise/Multinational Company,5.0,5-8,Software House,46200.0,B2B,40-50K,"Telecommunications, Technology",Hybrid,Senior,Yes,Cairo
4/2/2024 12:56:56,Male,Yes,Global,Backend Engineer,ABAP,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,17000.0,B2B,15-18K,business management software,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 12:57:31,Female,Yes,,Product Owner,,A Large Enterprise/Multinational Company,6.0,5-8,Product-based company,81430.0,B2B,80-100K,"Automotive, Manufacturing, Technology, Electronics",Hybrid,Senior,No,Cairo
4/2/2024 12:58:44,Female,No,,Backend Engineer,C#,A Small and Medium Enterprise,4.0,3-5,Software House,32000.0,B2B & B2C lines,30-35K,Technology,Remote/Egypt,Senior,Yes,Cairo
4/2/2024 13:00:22,Male,Yes,,Full-stack Engineer,"JPava, JavaScript, Python, TypeScript, HTML/CSS",A Start-up,4.0,3-5,Software House,28000.0,B2B & B2C lines,25-30K,"Fintech, Technology",Office,Mid-level,Yes,Cairo
4/2/2024 13:02:08,Male,No,Regional,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,2.0,1-3,Product-based company,66000.0,B2B,60-70K,Insurance,Hybrid,Mid-level,Yes,Cairo
4/2/2024 13:04:06,Male,Yes,,DevOps / SRE / Platform,Python,A Small and Medium Enterprise,2.0,1-3,Software House,16500.0,B2B,15-18K,Fintech,Office,Junior,Yes,Cairo
4/2/2024 13:08:16,Male,Yes,Global,Mobile Development Engineer,"JPava, Kotlin",A Large Enterprise/Multinational Company,5.0,5-8,Product-based company,48000.0,B2C,40-50K,Telecommunications,Hybrid,Senior,Yes,Cairo
4/2/2024 13:08:51,Male,Yes,Global,Embedded Systems Engineer,,A Large Enterprise/Multinational Company,10.0,10-12,Software House,154200.0,B2C,140-160K,"Automotive, Transportation, Manufacturing, Technology",Hybrid,Team Lead,No,Cairo
4/2/2024 13:12:07,Male,Yes,,AI & Automation Engineer,Python,A Small and Medium Enterprise,1.0,1-3,Product-based company,13000.0,B2B,12-15K,"Fintech, Technology",Hybrid,Junior,Yes,Cairo
4/2/2024 13:14:41,Male,Yes,,Security/Network Engineer,,A Small and Medium Enterprise,1.0,1-3,Software House,22500.0,B2B,21-25K,,Hybrid,Junior,Yes,Cairo
4/2/2024 13:15:53,Male,Yes,Global,Systems Architect,,A Large Enterprise/Multinational Company,8.0,8-10,Product-based company,70000.0,B2B & B2C lines,70-80K,"Delivery, Transportation",Remote/Egypt,Senior,Yes,Cairo
4/2/2024 13:16:05,Female,Yes,Global,Data Analytics,Python,A Large Enterprise/Multinational Company,3.0,1-3,Software House,52690.0,B2B,50-60K,Audit,Hybrid,Junior,No,Cairo
4/2/2024 13:16:20,Male,Yes,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,1.0,1-3,Product-based company,10000.0,B2C,9-12K,Technology,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 13:16:58,Male,Yes,Regional,Backend Engineer,JPava,A Large Enterprise/Multinational Company,1.0,1-3,Software House,16150.0,B2B,15-18K,"Fintech, Healthcare, Transportation, Technology",Office,Junior,Yes,Cairo
4/2/2024 13:17:41,Male,Yes,,Backend Engineer,Go,A Small and Medium Enterprise,3.0,3-5,Product-based company,47900.0,B2C,40-50K,Education,Hybrid,Mid-level,No,Cairo
4/2/2024 13:20:04,Male,No,Regional,Backend Engineer,Ruby,A Start-up,2.0,1-3,Product-based company,45505.0,B2B,40-50K,Fintech,Hybrid,Junior,No,Cairo
4/2/2024 13:23:11,Male,Yes,,Backend Engineer,"JavaScript, TypeScript, Kotlin",A Start-up,1.0,1-3,Product-based company,18000.0,B2C,18-21K,"Delivery, Ecommerce",Remote/Egypt,Junior,Yes,Cairo
4/2/2024 13:26:25,Male,Yes,,Mobile Development Engineer,Swift,A Large Enterprise/Multinational Company,4.0,3-5,Software House,30000.0,B2B & B2C lines,30-35K,"Fintech, Telecommunications, Energy, Technology, Human Resources Services",Hybrid,Senior,Yes,Cairo
4/2/2024 13:27:08,Male,Yes,Regional,Backend Engineer,"PHP, HTML/CSS",A Small and Medium Enterprise,0.0,0-1,Software House,14750.0,B2B,12-15K,E-Commerce,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 13:28:00,Male,No,,Product Manager,,A Start-up,3.0,3-5,Product-based company,15600.0,B2B,15-18K,Education,Remote/Egypt,Mid-level,Yes,Cairo
4/2/2024 13:28:18,Female,Yes,,QA / SDET Engineer,JPava,A Small and Medium Enterprise,2.0,1-3,Software House,16000.0,B2B,15-18K,Fintech,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 13:30:07,Female,Yes,,Mobile Development Engineer,Kotlin,A Start-up,4.0,3-5,Software House,35925.0,B2B,35-40K,Technology,Hybrid,Mid-level,No,Alexandria
4/2/2024 13:31:49,Male,No,Global,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,4.0,3-5,Software House,22750.0,B2B,21-25K,"Automotive, Technology",Hybrid,Mid-level,Yes,Cairo
4/2/2024 13:32:05,Male,Yes,Global,AI & Automation Engineer,Python,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,23000.0,B2B,21-25K,"Telecommunications, Technology",Hybrid,Junior,Yes,Cairo
4/2/2024 13:35:25,Male,Yes,,Backend Engineer,PHP,A Large Enterprise/Multinational Company,7.0,5-8,Software House,95800.0,B2C,80-100K,"Fintech, Healthcare, Insurance, Automotive, Delivery, Supply Chain, Transportation, Telecommunications, Energy, Manufacturing, Technology, Education, Human Resources Services, Law, Agriculture, Production",Hybrid,Senior,No,Cairo
4/2/2024 13:36:10,Male,Yes,Global,Full-stack Engineer,,A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,35000.0,B2C,35-40K,,Hybrid,Junior,Yes,Cairo
4/2/2024 13:36:25,Male,Yes,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,2.0,1-3,Product-based company,67778.5,B2B,60-70K,"Telecommunications, Technology",Remote/Egypt,Junior,No,Alexandria
4/2/2024 13:37:01,Female,No,,UI/UX Designer/Engineer,,A Start-up,3.0,1-3,Product-based company,18000.0,B2B & B2C lines,18-21K,Education,Office,Mid-level,Yes,Cairo
4/2/2024 13:38:44,Male,No,,Full-stack Engineer,"JavaScript, TypeScript",A Start-up,1.0,1-3,Software House,8000.0,B2C,6-9K,Technology,Remote/Egypt,Junior,Yes,No site in Egypt
4/2/2024 13:43:19,Male,No,Global,QA / SDET Engineer,JPava,A Small and Medium Enterprise,1.0,1-3,Software House,17670.0,B2B & B2C lines,15-18K,"Fintech, Telecommunications, Government",Hybrid,Junior,Yes,Cairo
4/2/2024 13:43:22,Male,No,,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,2.0,1-3,Software House,14500.0,B2B,12-15K,Technology,Remote/Egypt,Mid-level,Yes,Cairo
4/2/2024 13:43:38,Female,Yes,,Backend Engineer,"JavaScript, TypeScript",A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,45500.0,B2B & B2C lines,40-50K,"Fintech, Supply Chain, Technology, Human Resources Services",Hybrid,Mid-level,Yes,Cairo
4/2/2024 13:43:43,Male,Yes,,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,3.0,3-5,Product-based company,13000.0,B2B & B2C lines,12-15K,"Delivery, Technology, Human Resources Services",Office,Mid-level,Yes,Cairo
4/2/2024 13:44:17,Female,No,,QA / SDET Engineer,,A Small and Medium Enterprise,3.0,3-5,Software House,36800.0,B2B & B2C lines,35-40K,Internet banking,Hybrid,Mid-level,Yes,Alexandria
4/2/2024 13:44:26,Male,Yes,Local,Full-stack Engineer,"C#, TypeScript, HTML/CSS",A Small and Medium Enterprise,2.0,1-3,Product-based company,28000.0,B2B & B2C lines,25-30K,Insurance,Office,Mid-level,Yes,Cairo
4/2/2024 13:44:48,Male,Yes,,Full-stack Engineer,"JavaScript, Python, Go, Ruby, TypeScript, HTML/CSS",A Small and Medium Enterprise,1.0,1-3,Product-based company,22000.0,B2B,21-25K,Supply Chain,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 13:45:13,Male,Yes,,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,4.0,3-5,Software House,32000.0,B2B & B2C lines,30-35K,"Technology, Human Resources Services,",Hybrid,Senior,Yes,Cairo
4/2/2024 13:45:40,Male,Yes,,Full-stack Engineer,"TypeScript, Kotlin",A Start-up,0.0,0-1,Product-based company,13000.0,B2B & B2C lines,12-15K,Data,Hybrid,Junior,Yes,Alexandria
4/2/2024 13:48:52,Male,Yes,,DevOps / SRE / Platform,Python,A Start-up,2.0,1-3,Product-based company,20000.0,B2B,18-21K,Technology,Hybrid,Mid-level,Yes,Cairo
4/2/2024 13:52:14,Male,Yes,,Mobile Development Engineer,Dart,A Start-up,4.0,3-5,Product-based company,30000.0,B2B & B2C lines,30-35K,Fintech,Remote/Egypt,Senior,Yes,Cairo
4/2/2024 13:52:38,Male,Yes,,Backend Engineer,"PHP, JavaScript, C/C++, HTML/CSS",A Small and Medium Enterprise,3.0,3-5,Product-based company,12000.0,B2B,12-15K,"Fintech, Healthcare, Technology, Education, Human Resources Services",Office,Mid-level,Yes,Mansoura
4/2/2024 13:52:44,Male,Yes,Regional,Mobile Development Engineer,Swift,A Large Enterprise/Multinational Company,1.0,1-3,Software House,18000.0,B2B & B2C lines,18-21K,"Delivery, Supply Chain, Education, Production",Hybrid,Junior,Yes,Cairo
4/2/2024 13:54:14,Female,Yes,Regional,UI/UX Designer/Engineer,,A Start-up,3.0,3-5,Product-based company,32000.0,B2C,30-35K,Fintech,Hybrid,Mid-level,Yes,Cairo
4/2/2024 13:54:48,Male,Yes,,Full-stack Engineer,"PHP, JavaScript, TypeScript, HTML/CSS",A Start-up,3.0,3-5,Product-based company,38320.0,B2B & B2C lines,35-40K,"Technology, AdTeck and MarkTech",Hybrid,Mid-level,No,Cairo
4/2/2024 13:55:36,Male,No,Local,UI/UX Designer/Engineer,,A Start-up,8.0,8-10,Product-based company,44000.0,B2C,40-50K,"Fintech, Technology",Hybrid,Senior,Yes,Cairo
4/2/2024 13:56:36,Male,Yes,Global,DevOps / SRE / Platform,,A Large Enterprise/Multinational Company,6.0,5-8,Product-based company,51000.0,B2B & B2C lines,50-60K,"Healthcare, Automotive, Telecommunications, Technology",Hybrid,Senior,Yes,Cairo
4/2/2024 13:56:44,Male,Yes,,Backend Engineer,"PHP, Python",A Start-up,2.0,1-3,Product-based company,16000.0,B2C,15-18K,"Healthcare, Insurance",Remote/Egypt,Junior,Yes,Cairo
4/2/2024 13:57:29,Male,Yes,Local,Mobile Development Engineer,Swift,A Start-up,6.0,5-8,Product-based company,42000.0,B2C,40-50K,Fintech,Hybrid,Senior,Yes,Cairo
4/2/2024 14:00:08,Male,No,,Full-stack Engineer,"JavaScript, Python, HTML/CSS",A Start-up,2.0,1-3,Product-based company,10400.0,B2B & B2C lines,9-12K,Marketing,Office,Mid-level,Yes,Damietta
4/2/2024 14:02:10,Male,Yes,Local,Backend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,4.0,3-5,Product-based company,25350.0,B2B & B2C lines,25-30K,"Fintech, Technology",Hybrid,Mid-level,Yes,Cairo
4/2/2024 14:05:28,Female,Yes,Global,Frontend Engineer,"Python, HTML/CSS",A Start-up,2.0,1-3,Product-based company,28800.0,B2B,25-30K,Technology,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 14:06:33,Male,Yes,,Full-stack Engineer,"JavaScript, Python",A Start-up,1.0,1-3,Product-based company,13000.0,B2B & B2C lines,12-15K,Technology,Office,Junior,Yes,Cairo
4/2/2024 14:07:25,Female,No,Global,Full-stack Engineer,TypeScript,A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,41457.0,B2B,40-50K,"Telecommunications, Computer telephony integration (CTI)",Remote/Egypt,Mid-level,Yes,Cairo
4/2/2024 14:12:08,Male,No,Regional,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,2.0,1-3,Software House,18000.0,B2B & B2C lines,18-21K,"Fintech, Healthcare, Automotive, Delivery, Supply Chain, Transportation, Telecommunications, Human Resources Services",Hybrid,Junior,Yes,Cairo
4/2/2024 14:13:20,Male,Yes,Regional,Full-stack Engineer,Ruby,A Large Enterprise/Multinational Company,9.0,8-10,Product-based company,103751.4,B2B,100-120K,Accounting,Hybrid,Senior,No,Cairo
4/2/2024 14:13:51,Male,Yes,,DevOps / SRE / Platform,Python,A Start-up,1.0,1-3,Product-based company,17550.0,B2B & B2C lines,15-18K,Fintech,Hybrid,Junior,Yes,Cairo
4/2/2024 14:14:00,Male,No,Global,Backend Engineer,JPava,A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,40000.0,B2B & B2C lines,40-50K,"Telecommunications, Technology",Hybrid,Senior,Yes,Cairo
4/2/2024 14:15:59,Male,Yes,Global,AI & Automation Engineer,"JPava, JavaScript",A Large Enterprise/Multinational Company,1.0,1-3,Software House,17000.0,B2B,15-18K,"Fintech, Technology",Remote/Egypt,Junior,Yes,Cairo
4/2/2024 14:16:36,Male,Yes,,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,3.0,1-3,Software House,50295.0,B2B & B2C lines,50-60K,"Fintech, Healthcare, Transportation, Technology, Education",Remote/Egypt,Mid-level,No,Alexandria
4/2/2024 14:17:20,Male,Yes,Regional,Backend Engineer,"JPava, TypeScript",A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,25000.0,B2B,25-30K,"Fintech, Telecommunications, Energy, Technology",Remote/Egypt,Junior,Yes,Cairo
4/2/2024 14:17:48,Male,Yes,Global,Backend Engineer,JPava,A Small and Medium Enterprise,4.0,3-5,Software House,44000.0,B2B,40-50K,Transportation,Remote/Egypt,Mid-level,Yes,Cairo
4/2/2024 14:18:54,Male,Yes,Global,Embedded Systems Engineer,"Python, C/C++",A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,56500.0,B2B,50-60K,Automotive,Hybrid,Mid-level,Yes,Cairo
4/2/2024 14:20:44,Male,Yes,Regional,Backend Engineer,JPava,A Large Enterprise/Multinational Company,1.0,1-3,Software House,160000.0,B2B & B2C lines,160-180K,Technology,Hybrid,Junior,Yes,Cairo
4/2/2024 14:21:05,Male,Yes,Regional,DevOps / SRE / Platform,Python,A Start-up,2.0,1-3,Product-based company,29370.0,B2B & B2C lines,25-30K,Healthcare,Remote/Egypt,Mid-level,Yes,Cairo
4/2/2024 14:21:13,Male,No,,Backend Engineer,"JavaScript, TypeScript",A Start-up,3.0,1-3,Product-based company,36000.0,B2B & B2C lines,35-40K,Fintech,Hybrid,Mid-level,Yes,Cairo
4/2/2024 14:22:20,Male,No,,Full-stack Engineer,"PHP, JavaScript, HTML/CSS",A Start-up,2.0,1-3,Product-based company,8000.0,B2B,6-9K,,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 14:22:40,Male,Yes,Global,DevOps / SRE / Platform,"Python, Go",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,39000.0,B2B,35-40K,"Telecommunications, Technology",Hybrid,Senior,Yes,Cairo
4/2/2024 14:23:34,Male,Yes,,UI/UX Designer/Engineer,,A Small and Medium Enterprise,3.0,3-5,Software House,10000.0,B2B,9-12K,Fintech,Remote/Egypt,Mid-level,Yes,Cairo
4/2/2024 14:24:56,Male,Yes,Global,"R&D Engineer (Computer Vision, NLP, etc.)",C/C++,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,57480.0,B2B,50-60K,Technology,Hybrid,Junior,No,Cairo
4/2/2024 14:29:01,Male,No,Regional,Technical Support,,A Start-up,1.0,1-3,Product-based company,11850.0,B2B & B2C lines,9-12K,Food delivery,Remote/Egypt,Junior,Yes,Cairo
4/2/2024 14:31:56,Male,Yes,Global,Backend Engineer,"PHP, JavaScript",A Small and Medium Enterprise,2.0,1-3,Product-based company,35925.0,B2B,35-40K,Insurance,Hybrid,Mid-level,Yes,Cairo
4/2/2024 14:33:28,Male,Yes,,Frontend Engineer,"JavaScript, HTML/CSS",A Start-up,3.0,3-5,Product-based company,12100.0,B2B & B2C lines,12-15K,"Supply Chain, Technology",Hybrid,Mid-level,Yes,Mansoura
4/2/2024 14:33:43,Male,Yes,,Backend Engineer,PHP,A Start-up,0.0,0-1,Product-based company,4000.0,B2B & B2C lines,3-6K,"Technology, Human Resources Services",Remote/Egypt,Junior,Yes,No site in Egypt
4/2/2024 14:34:57,Female,No,,"Hardware Engineer (Semiconductors, Digital Design, Electronics, etc)",,A Small and Medium Enterprise,5.0,5-8,Product-based company,92686.5,B2B,80-100K,"Automotive, Telecommunications, Technology",Hybrid,Staff,No,Cairo
4/2/2024 14:36:11,Female,No,,UI/UX Designer/Engineer,,A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,15750.0,B2B & B2C lines,15-18K,Education,Office,Mid-level,Yes,Cairo
4/2/2024 14:37:14,Male,Yes,Regional,Backend Engineer,C#,A Start-up,4.0,3-5,Product-based company,34000.0,B2B,30-35K,Fintech,Hybrid,Mid-level,Yes,Cairo
4/2/2024 14:38:52,Male,Yes,Global,Full-stack Engineer,"C#, JavaScript, Python, HTML/CSS, Outsystems",A Large Enterprise/Multinational Company,7.0,5-8,Software House,86220.0,B2B & B2C lines,80-100K,Fintech,Remote/Egypt,Senior,No,Cairo
4/2/2024 14:39:51,Male,Yes,,Backend Engineer,"C#, Go",A Start-up,4.0,3-5,Product-based company,50000.0,B2B & B2C lines,50-60K,"Fintech, Technology, Customer services",Hybrid,Senior,Yes,Cairo
4/2/2024 14:39:53,Male,Yes,,Full-stack Engineer,"C#, TypeScript",A Small and Medium Enterprise,2.0,1-3,Product-based company,18000.0,B2B,18-21K,Human Resources Services,Hybrid,Mid-level,Yes,Cairo
4/2/2024 14:42:36,Male,Yes,Global,Embedded Systems Engineer,"Python, Rust, C/C++",A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,51492.5,B2B,50-60K,Technology,Hybrid,Junior,No,Cairo
4/2/2024 14:43:09,Male,Yes,,Data Analytics,Python,A Start-up,1.0,1-3,Product-based company,15000.0,B2B,15-18K,Marketing,Hybrid,Junior,Yes,Cairo
4/2/2024 14:43:42,Female,Yes,Regional,Mobile Development Engineer,"JPava, Kotlin",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,15500.0,B2B & B2C lines,15-18K,"Supply Chain, E-commerce",Remote/Egypt,Junior,Yes,Cairo
4/2/2024 14:45:29,Male,No,,Product Manager,,A Start-up,3.0,3-5,Product-based company,97900.0,B2B,80-100K,,Hybrid,Senior,No,Cairo
4/2/2024 14:46:08,Female,Yes,,Full-stack Engineer,Python,A Start-up,7.0,5-8,Product-based company,50000.0,B2B & B2C lines,50-60K,Entertainment,Hybrid,Team Lead,Yes,Cairo
4/2/2024 14:47:21,Male,Yes,Local,Full-stack Engineer,"JPava, TypeScript, HTML/CSS",A Start-up,4.0,3-5,Product-based company,38000.0,B2B,35-40K,"Healthcare, Delivery, Supply Chain",Hybrid,Senior,Yes,Cairo
4/2/2024 14:47:23,Male,Yes,Regional,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,4.0,3-5,Software House,61975.0,B2B & B2C lines,60-70K,"Fintech, Healthcare, Insurance, Automotive, Delivery, Transportation, Telecommunications, Energy, Manufacturing, Technology, Education, Human Resources Services, Production",Hybrid,Team Lead,Yes,Cairo
4/2/2024 14:48:22,Male,Yes,,Backend Engineer,"JavaScript, TypeScript",A Start-up,2.0,1-3,Product-based company,19000.0,B2B,18-21K,"Fintech, Energy, Technology",Hybrid,Junior,Yes,Cairo
4/2/2024 14:49:51,Male,Yes,Local,Mobile Development Engineer,"TypeScript, Kotlin, Swift",A Small and Medium Enterprise,2.0,1-3,Software House,24860.1,B2B & B2C lines,21-25K,,Hybrid,Junior,No,Cairo
